ID|TIPO_VIA|NOMBRE_VIA|PORTAL1|PORTAL2|CODPOSTAL|COD_INE_MUNICIPIO|PROVINCIA|MUNICIPIO|POBLACION|LATITUD_WGS84_4326|LONGITUD_WGS84_4326
40-E1-00083||PLAZA COSTANA|5||40196|40112|SEGOVIA|LA LASTRILLA|LASTRILLA (LA)||
40-E1-00084||PLAZA MAYOR|3||40164|40020|SEGOVIA|ARCONES|ARCONES||
40-E1-00090||CALLE MAYOR S/N|5|||40074|SEGOVIA|ESCARABAJOSA DE CABEZAS|ESCARABAJOSA DE CABEZAS||
40-E1-00096||AVDA HONTANILLA|12||40400|40076|SEGOVIA|EL ESPINAR|ESPINAR (EL)||
40-E1-00097||PLAZA TIRSO DE MOLINA|3||40006|40194|SEGOVIA|SEGOVIA|SEGOVIA||
40-E1-00105||AVDA CONSTITUCION (LA)|5||40006|40194|SEGOVIA|SEGOVIA|SEGOVIA||
40-E1-00106||CALLE CTRA. VILLACASTIN|11|||40194|SEGOVIA|SEGOVIA|SEGOVIA||
42-E1-00001||CALLE RIO (DEL)|0||42353|42007|SORIA|ALCUBILLA DE AVELLANEDA|ALCUBILLA DE AVELLANEDA||
42-E1-00007||CALLE GERARDO DIEGO|11||42250|42025|SORIA|ARCOS DE JALÓN|ARCOS DE JALON||
42-E1-00010||CALLE CUATRO CALLES|6||42130|42022|SORIA|ALMENAR DE SORIA|ALMENAR DE SORIA||
42-E1-00016||AVDA ARGENTINA|22||42145|42061|SORIA|CIDONES|CIDONES||
42-E1-00017||CALLE MANUEL CAMARA RODRIGO|60||42157|42069|SORIA|COVALEDA|COVALEDA||
42-E1-00023||PLAZA MAYOR|6||42142|42081|SORIA|ESPEJÓN|ESPEJON||
42-E1-00025||CALLE ERAS (LAS)|S-N||42143|42085|SORIA|FUENTEARMEGIL|FUENTEARMEGIL||
42-E1-00036||CALLE REAL|151||42300|42043|SORIA|BURGO DE OSMA-CIUDAD DE OSMA|OSMA||
42-E1-00039||CALLE FUENTE (LA)|7||42315|42155|SORIA|RETORTILLO DE SORIA|RETORTILLO DE SORIA||
42-E1-00045||PLAZA MARISCAL DE GANTE|10||42174|42165|SORIA|SAN PEDRO MANRIQUE|SAN PEDRO MANRIQUE||
42-E1-00051||PLAZA MAYOR|4||42366|42177|SORIA|TAJUECO|TAJUECO||
42-E1-00052||AVDA RAMON Y CAJAL|10||42294|42181|SORIA|TARDELCUENDE|TARDELCUENDE||
42-E1-00053||PLAZA MAYOR|1||42113|42057|SORIA|CASTILRUIZ|CASTILRUIZ||
42-E1-00059||AVDA VALLADOLID|18||42005|42173|SORIA|SORIA|SORIA||
42-E1-00062||CALLE TEJERA (LA)|2||42001|42173|SORIA|SORIA|SORIA||
42-E1-00063||CALLE FRANCISCO DE AGREDA|4|||42173|SORIA|SORIA|SORIA||
42-E1-00064||PLAZA RAMON BENITO ACEÑA|14|||42191|SORIA|VALDEAVELLANO DE TERA|VALDEAVELLANO DE TERA||
42-E1-00065||CALLE RAMON BENITO ACEÑA|27||42162|42094|SORIA|GARRAY|GARRAY||
42-E1-00067||CALLE JORGE MANRIQUE|11||42003|42173|SORIA|SORIA|SORIA||
47-E1-00001||CALLE LAS MERCEDES|11|||47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00003||CALLE C/ LABRADORES|15||47004|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00008||CALLE PUENTE COLGANTE|41||47007|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00011||CALLE SANTIAGO|19||47001|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00020||CALLE ANGUSTIAS|26||47003|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00025||PLAZA SAN JUAN|5||47002|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00027||CALLE CONDE DE BENAVENTE|8||47003|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00028||CALLE PANADEROS|39||47004|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00033||CALLE EMBAJADORES|20||47013|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00034||CALLE DUQUE DE LA VICTORIA|17||47001|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00035||CALLE LABRADORES|49||47004|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00036||CALLE PARAISO|7||47003|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00037||PLAZA RINCONADA|1||47001|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00042||PLAZA CRUZ VERDE|3||47002|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00044||CALLE SANTA LUCIA|19||47005|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00045||PLAZA ARCES|2||47003|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00046||CALLE BOLIVIA|3||47014|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00050||CALLE MAGALLANES|25||47006|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00052||PLAZA BATALLAS|1||47005|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00054||CALLE MARIA DE MOLINA|14||47001|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00058||CALLE VILLABAÑEZ|3||47012|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00061||CALLE PROFESOR ADOLFO MIAJA DE LA MUELA|10||47014|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00065||PASEO ZORRILLA|14||47008|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00073||CALLE SANTANDER|93|||47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00075||CALLE PEÑARANDA|15||47480|47065|VALLADOLID|FRESNO EL VIEJO|FRESNO EL VIEJO||
47-E1-00077||CALLE PLAZA MAYOR|10||47239|47159|VALLADOLID|SERRADA|SERRADA||
47-E1-00080||CALLE SAN ROQUE|S-N||47676|47229|VALLADOLID|VILLAVICENCIO DE LOS CABALLEROS|VILLAVICENCIO DE LOS CABALLEROS||
47-E1-00081||CALLE ERAS|1||47171|47044|VALLADOLID|CASTRONUEVO DE ESGUEVA|CASTRONUEVO DE ESGUEVA||
47-E1-00082||CALLE REAL|5||47420|47075|VALLADOLID|ÍSCAR|ISCAR||
47-E1-00084||CALLE PALACIO|3||47820|47197|VALLADOLID|VILLABRÁGIMA|VILLABRAGIMA||
47-E1-00092||CALLE MAYOR|4||47313|47054|VALLADOLID|COGECES DEL MONTE|COGECES DEL MONTE||
47-E1-00098||CALLE REAL|S-N|||47045|VALLADOLID|CASTRONUÑO|CASTRONUÑO||
47-E1-00101||CALLE SANTA MARIA|1||47100|47165|VALLADOLID|TORDESILLAS|TORDESILLAS||
47-E1-00102||CALLE ALTA|2||47239|47218|VALLADOLID|VILLANUEVA DE DUERO|VILLANUEVA DE DUERO||
47-E1-00103||AVDA D.MARCELO GONZALEZ MARTIN|10|||47217|VALLADOLID|VILLANUBLA|VILLANUBLA||
47-E1-00106||CALLE CASTILLA Y LEON|20||47200|47184|VALLADOLID|VALORIA LA BUENA|VALORIA LA BUENA||
47-E1-00118||PLAZA RONDA|9||47610|47231|VALLADOLID|ZARATÁN|ZARATAN||
47-E1-00120||PLAZA MAYOR|S-N||47184|47062|VALLADOLID|FOMBELLIDA|FOMBELLIDA||
47-E1-00123||CALLE LAZARO ALONSO|26||47800|47086|VALLADOLID|MEDINA DE RIOSECO|MEDINA DE RIOSECO||
47-E1-00132||CALLE CONSTITUCION|5||47162|47007|VALLADOLID|ALDEAMAYOR DE SAN MARTÍN|ALDEAMAYOR DE SAN MARTIN||
47-E1-00134||CALLE ALEJANDRO NAJERA|10||47810|47205|VALLADOLID|VILLAFRECHÓS|VILLAFRECHOS||
47-E1-00141||PLAZA EJERCITO|1||47007|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00142||CALLE SILIO|6||47005|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00143||CALLE ESPERANTO|7||47007|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00145||CALLE IMPERIAL|5||47003|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00146||CALLE TIRSO DE MOLINA|23||47011|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00147||CALLE JOAQUIN MARIA JALON|31||47008|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00153||CALLE SOTO|47||47010|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00157||CALLE PROFESOR ADOLFO MIAJA DE LA MUELA|17||47014|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00164||CALLE SALUD|31||47012|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00166||CALLE CANTERAC|51||47012|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00167||CALLE GABILONDO|26||47007|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00168||PASEO ZORRILLA|205||47008|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00170||CALLE SAN CRISTOBAL|24||47193|47052|VALLADOLID|CISTÉRNIGA|CISTERNIGA||
47-E1-00177||CALLE JUAN CARLOS I|138|||47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00180||CALLE CARDIEL|44||47150|47193|VALLADOLID|VIANA DE CEGA|VIANA DE CEGA||
47-E1-00183||CALLE TRABAJO|8||47013|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00184||CALLE ARCA REAL|44||47013|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00187||CALLE ARCA REAL|83||47013|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00188||CALLE PALACIO VALDES|7||47005|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00195||CALLE SAN ISIDRO|9||47012|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00196||CALLE HUELVA|16||47012|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00197||CALLE EMBAJADORES|92||47013|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00198||CALLE ALONSO PESQUERA|1||47002|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00199||CALLE TORTOLA|15||47012|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00202||CALLE GARCIA MORATO|40||47007|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00203||AVDA MIGUEL ANGEL BLANCO|5||47014|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00207||CALLE JESUS|44|||47155|VALLADOLID|SANTOVENIA DE PISUERGA|SANTOVENIA DE PISUERGA||
47-E1-00209||PLAZA MAYOR|5||47340|47157|VALLADOLID|SARDÓN DE DUERO|SARDON DE DUERO||
47-E1-00212||CALLE POZO|3||47328|47110|VALLADOLID|LA PARRILLA|PARRILLA (LA)||
47-E1-00218||CALLE REAL|1||47440|47087|VALLADOLID|MEGECES|MEGECES||
47-E1-00220||CALLE HOSPITAL|6||47640|47115|VALLADOLID|PEÑAFLOR DE HORNIJA|PEÑAFLOR DE HORNIJA||
47-E1-00221||CALLE REAL|22||47450|47123|VALLADOLID|POZAL DE GALLINAS|POZAL DE GALLINAS||
47-E1-00231||PLAZA REAL|2||47114|47166|VALLADOLID|TORRECILLA DE LA ABADESA|TORRECILLA DE LA ABADESA||
47-E1-00232||CALLE LOS CASTILLOS|10||47100|47165|VALLADOLID|TORDESILLAS|TORDESILLAS||
47-E1-00235||CALLE ZARZA|13|||47003|VALLADOLID|AGUILAR DE CAMPOS|AGUILAR DE CAMPOS||
47-E1-00240||CTRA SORIA|S-N||47320|47175|VALLADOLID|TUDELA DE DUERO|TUDELA DE DUERO||
47-E1-00244||PASEO ZORRILLA|179|||47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00247||CALLE MANUEL AZAÑA|27||47014|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00254||CALLE MIRABEL|28||47010|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00256||AVDA MADRID|24||47140|47076|VALLADOLID|LAGUNA DE DUERO|LAGUNA DE DUERO||
47-E1-00257||CALLE GAMAZO|8||47400|47085|VALLADOLID|MEDINA DEL CAMPO|MEDINA DEL CAMPO||
47-E1-00260||PLAZA MAYOR DE LA HISPANIDAD|36||47400|47085|VALLADOLID|MEDINA DEL CAMPO|MEDINA DEL CAMPO||
47-E1-00261||CALLE VALLADOLID|21||47400|47085|VALLADOLID|MEDINA DEL CAMPO|MEDINA DEL CAMPO||
47-E1-00263||AVDA DE LA LIBERTAD|31||47140|47076|VALLADOLID|LAGUNA DE DUERO|LAGUNA DE DUERO||
47-E1-00264||CALLE ANGEL MOLINA|4||47400|47085|VALLADOLID|MEDINA DEL CAMPO|MEDINA DEL CAMPO||
47-E1-00266||CALLE TORRECILLA|30||47003|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00273||CALLE NARCISO ALONSO CORTES|12||47006|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00277||CALLE SAN ROQUE|16||47320|47175|VALLADOLID|TUDELA DE DUERO|TUDELA DE DUERO||
47-E1-00288||CALLE COMUNIDAD DE CANARIAS|3||47140|47076|VALLADOLID|LAGUNA DE DUERO|LAGUNA DE DUERO||
47-E1-00290||CALLE HIEDRA|2||47009|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00291||CALLE 1 DE MAYO|6||47320|47175|VALLADOLID|TUDELA DE DUERO|TUDELA DE DUERO||
47-E1-00293||PASEO CAUCE|59||47012|47186|VALLADOLID|VALLADOLID|VALLADOLID||
49-E1-00001||PLAZA MAYOR|15||49140|49214|ZAMORA|TÁBARA|TABARA||
49-E1-00005||AVDA PURISIMA|3||49780|49159|ZAMORA|POBLADURA DEL VALLE|POBLADURA DEL VALLE||
49-E1-00009||CALLE CALVO SOTELO|8||49151|49039|ZAMORA|CASASECA DE LAS CHANAS|CASASECA DE LAS CHANAS||
49-E1-00010||CALLE MAESTRO ANTON|1||49005|49275|ZAMORA|ZAMORA|ZAMORA||
49-E1-00012||CALLE ALMARAZ|9||49200|49023|ZAMORA|BERMILLO DE SAYAGO|BERMILLO DE SAYAGO||
49-E1-00013||PLAZA SANTA MARINA|23||49800|49219|ZAMORA|TORO|TORO||
49-E1-00014||CALLE PUERTA DEL MERCADO|19||49800|49219|ZAMORA|TORO|TORO||
49-E1-00018||AVDA TORO|1||49155|49024|ZAMORA|LA BÓVEDA DE TORO|BOVEDA DE TORO (LA)||
49-E1-00020||CALLE IGLESIA|9||49400|49081|ZAMORA|FUENTESAÚCO|FUENTESAUCO||
49-E1-00023||TRVA FUENTE|S-N||49523|49209|ZAMORA|SAN VITERO|SAN VITERO||
49-E1-00024||CALLE TABLARREDONDA|6||49800|49219|ZAMORA|TORO|TORO||
49-E1-00025||CALLE PLAZA DE LA IGLESIA|1|||49109|ZAMORA|MANGANESES DE LA POLVOROSA|MANGANESES DE LA POLVOROSA||
49-E1-00032||CTRA ZAMORA|0||49178|49149|ZAMORA|PEÑAUSENDE|PEÑAUSENDE||
49-E1-00033||CALLE LA RUA|14||49600|49021|ZAMORA|BENAVENTE|BENAVENTE||
49-E1-00036||AVDA GALICIA|40||49032|49275|ZAMORA|ZAMORA|ZAMORA||
49-E1-00037||AVDA TRES CRUCES|4||49008|49275|ZAMORA|ZAMORA|ZAMORA||
49-E1-00038||CALLE PLAZA MAYOR|2||49700|49054|ZAMORA|CORRALES DEL VINO|CORRALES||
49-E1-00041||CALLE SOLANA|12||49190|49127|ZAMORA|MORALES DEL VINO|MORALES DEL VINO||
49-E1-00046||AVDA TRES CRUCES|25||49008|49275|ZAMORA|ZAMORA|ZAMORA||
49-E1-00050||CALLE ARROYO|3||49530|49053|ZAMORA|CORESES|CORESES||
49-E1-00052||CALLE NUEVA|42||49516|49223|ZAMORA|TRABAZOS|TRABAZOS||
49-E1-00056||CALLE BENAVENTE|2||49626|49201|ZAMORA|SANTA CROYA DE TERA|SANTA CROYA DE TERA||
49-E1-00074||CALLE MAGDALENA|12||49830|49020|ZAMORA|BELVER DE LOS MONTES|BELVER DE LOS MONTES||
24-E1-00191||CALLE PIORNAL (EL)|S-N||24740|24172|LEON|TRUCHAS|TRUCHAS||
24-E1-00197||CALLE ALMIRANTE MARTIN GRANIZO|44||24225|24218|LEON|VILLANUEVA DE LAS MANZANAS|PALANQUINOS||
24-E1-00198||CTRA ZAMORA|0||24192|24105|LEON|ONZONILLA|ONZONILLA||
24-E1-00199||AVDA EMILIANO ALONSO SANCHEZ LOMBA|7||24855|24121|LEON|PUEBLA DE LILLO|PUEBLA DE LILLO||
24-E1-00200||AVDA ANGEL GARCIA DEL VELLO|S-N||24760|24046|LEON|CASTROCALBÓN|CASTROCALBON||
24-E1-00207||PLAZA IGLESIA (LA)|2||24891|24076|LEON|GARRAFE DE TORÍO|GARRAFE DE TORIO||
24-E1-00212||CALLE MAYOR|22||24150|24151|LEON|SANTA COLOMBA DE CURUEÑO|BARRIO DE NUESTRA SEÑORA||
24-E1-00215||CALLE JUAN GUEREÑO|43||24980|24060|LEON|CRÉMENES|CREMENES||
24-E1-00216||PLAZA MAYOR|2||24769|24053|LEON|CEBRONES DEL RÍO|CEBRONES DEL RIO||
24-E1-00218||CALLE CAMINO DE SANTIAGO|67||24226|24227|LEON|VILLATURIEL|TOLDANOS||
24-E1-00222||CALLE OBISPO SANTIAGO|38||24359|24144|LEON|SAN CRISTÓBAL DE LA POLANTERA|SAN CRISTOBAL DE LA POLANTERA||
24-E1-00224||CALLE AVENIDA GENERAL|17||24130|24101|LEON|MURIAS DE PAREDES|MURIAS DE PAREDES||
24-E1-00228||CALLE SAN ANTONIO|4||24162|24225|LEON|VILLASABARIEGO|VILLAFAÑE||
24-E1-00229||CALLE ENTRE LOS ESPINOS|6|||24163|LEON|SARIEGOS|AZADINOS||
24-E1-00234||CTRA MADRID-CORUÑA|16|||24136|LEON|ROPERUELOS DEL PÁRAMO|VALCABADO DEL PARAMO||
24-E1-00238||CALLE GENERAL ARROYO JALON|S-N||24314|24049|LEON|CASTROPODAME|MATACHANA||
24-E1-00248||CALLE REAL|0||24346|24197|LEON|VEGA DE INFANZONES|GRULLEROS||
24-E1-00261||CALLE CARRETERA|S-N||24995|24025|LEON|BURÓN|LARIO||
24-E1-00262||CALLE MOISES DE LEON|28||24006|24089|LEON|LEÓN|LEON||
24-E1-00263||CALLE PUENTE (LA)|S-N||24224|24028|LEON|CABREROS DEL RÍO|CABREROS DEL RIO||
24-E1-00266||PLAZA PLAZA (LA)|S-N||24443|24022|LEON|BORRENES|BORRENES||
24-E1-00271||CALLE CANTON|2||24792|24117|LEON|POZUELO DEL PÁRAMO|ALTOBAR DE LA ENCOMIENDA||
24-E1-00275||CALLE EDUARDO GONZÁLEZ PASTRANA|4||24010|24142|LEON|SAN ANDRÉS DEL RABANEDO|TROBAJO DEL CAMINO||
24-E1-00277||AVDA BIERZO (EL)|314||24390|24115|LEON|PONFERRADA|DEHESAS||
24-E1-00278||CALLE MAYOR|S-N||24325|24077|LEON|GORDALIZA DEL PINO|GORDALIZA DEL PINO||
24-E1-00284||CALLE CARRETERA|13||24433|24036|LEON|VALLE DE ANCARES|CANDIN||
24-E1-00289||CALLE MEDIO|14||24233|24006|LEON|ARDÓN|VILLALOBAR||
24-E1-00290||AVDA SAN JUAN DE SAHAGUN|23||24007|24089|LEON|LEÓN|LEON||
24-E1-00292||CALLE PADRE MONTES|3||24207|24099|LEON|MATANZA|MATANZA DE LOS OTEROS||
24-E1-00301||CTRA SANTANDER|20|||24020|LEON|BOCA DE HUÉRGANO|BOCA DE HUERGANO||
24-E1-00310||CALLE CORTINA (LA)|10||24439|24143|LEON|SANCEDO|SANCEDO||
24-E1-00313||CALLE DUERNA|7||24010|24142|LEON|SAN ANDRÉS DEL RABANEDO|BARRIO DE PINILLA||
24-E1-00318||AVDA CAMINO DE SANTIAGO|143||24410|24034|LEON|CAMPONARAYA|CAMPONARAYA||
24-E1-00319||AVDA PARROCO PABLO DIEZ|100||24010|24142|LEON|SAN ANDRÉS DEL RABANEDO|TROBAJO DEL CAMINO||
24-E1-00320||CALLE MAESTRO JOSE ALONSO BARRIO|S-N||24300|24014|LEON|BEMBIBRE|BEMBIBRE||
24-E1-00321||CALLE GIL Y CARRASCO|3||24420|24070|LEON|FABERO|FABERO||
24-E1-00322||AVDA AVIACION|56||24198|24189|LEON|VALVERDE DE LA VIRGEN|VIRGEN DEL CAMINO (LA)||
24-E1-00323||CALLE AVDA. REYES LEONESES|46|||24089|LEON|LEÓN|LEON||
24-E1-00324||CALLE REYES LEONESES|23||24008|24089|LEON|LEÓN|LEON||
24-E1-00329||AVDA LIBERTAD (LA)|85||24012|24222|LEON|VILLAQUILAMBRE|NAVATEJERA||
24-E1-00330||BULEV JUAN CARLOS I REY DE ESPAÑA|29||24400|24115|LEON|PONFERRADA|PONFERRADA||
24-E1-00333||AVDA LEON|276||24196|24163|LEON|SARIEGOS|CARBAJAL DE LA LEGUA||
34-E1-00004||AVDA SANTANDER|7||34003|34120|PALENCIA|PALENCIA|PALENCIA||
34-E1-00013||PLAZA ESPAÑA|9||34230|34182|PALENCIA|TORQUEMADA|TORQUEMADA||
34-E1-00014||CALLE MAYOR|20||34192|34079|PALENCIA|GRIJOTA|GRIJOTA||
34-E1-00015||PLAZA JOSE ANTONIO GIRON|23||34400|34083|PALENCIA|HERRERA DE PISUERGA|HERRERA DE PISUERGA||
34-E1-00017||AVDA CONSTITUCION (LA)|12||34820|34027|PALENCIA|BARRUELO DE SANTULLÁN|BARRUELO DE SANTULLAN||
34-E1-00018||PLAZA ESPAÑA|13|||34004|PALENCIA|AGUILAR DE CAMPOO|AGUILAR DE CAMPOO||
34-E1-00021||CALLE BURGOS|4||34001|34120|PALENCIA|PALENCIA|PALENCIA||
34-E1-00029||CALLE SAN JUAN DE DIOS|1||34002|34120|PALENCIA|PALENCIA|PALENCIA||
34-E1-00038||CALLE CAVA|5||34249|34238|PALENCIA|VILLAVIUDAS|VILLAVIUDAS||
34-E1-00039||CALLE MATIAS BARRIO Y MIER|13||34800|34004|PALENCIA|AGUILAR DE CAMPOO|AGUILAR DE CAMPOO||
34-E1-00040||PLAZA MAYOR|4||34830|34158|PALENCIA|SALINAS DE PISUERGA|SALINAS DE PISUERGA||
34-E1-00043||CALLE MAYOR|4||34320|34059|PALENCIA|CISNEROS|CISNEROS||
34-E1-00046||PLAZA ESPAÑA|3||34240|34022|PALENCIA|BALTANÁS|BALTANAS||
34-E1-00054||PLAZA MAYOR|7||34340|34206|PALENCIA|VILLADA|VILLADA||
34-E1-00057||CALLE GENERAL FRANCO|9||34419|34217|PALENCIA|VILLALOBÓN|VILLALOBON||
34-E1-00061||AVDA SAN TELMO|13||34004|34120|PALENCIA|PALENCIA|PALENCIA||
34-E1-00062||AVDA CARDENAL CISNEROS|29||34004|34120|PALENCIA|PALENCIA|PALENCIA||
34-E1-00068||PLAZA MAYOR|1||34840|34056|PALENCIA|CERVERA DE PISUERGA|CERVERA DE PISUERGA||
34-E1-00070||PLAZA ESPAÑA|1||34112|34169|PALENCIA|SANTERVÁS DE LA VEGA|SANTERVAS DE LA VEGA||
34-E1-00073||CALLE SANTA BARBARA|5||34880|34080|PALENCIA|GUARDO|GUARDO||
34-E1-00076||CALLE PLAZA DE CASTILLA Y LEON|12||34246|34050|PALENCIA|CASTRILLO DE DON JUAN|CASTRILLO DE DON JUAN||
34-E1-00077||AVDA VACCEOS (LOS)|S-N||34003|34120|PALENCIA|PALENCIA|PALENCIA||
34-E1-00081||PLAZA MAYOR|28||34886|34199|PALENCIA|VELILLA DEL RÍO CARRIÓN|VELILLA DEL RIO CARRION||
34-E1-00082||PLAZA SAN PABLO|6||34005|34120|PALENCIA|PALENCIA|PALENCIA||
34-E1-00083||CALLE PUEBLA (LA)|15||34002|34120|PALENCIA|PALENCIA|PALENCIA||
34-E1-00084||CALLE DOCTOR FLEMING|12||34004|34120|PALENCIA|PALENCIA|PALENCIA||
34-E1-00092||CALLE LOPE DE VEGA|7||34001|34120|PALENCIA|PALENCIA|PALENCIA||
34-E1-00093||CTRA VILLAFOLFO|3||34309|34055|PALENCIA|CERVATOS DE LA CUEZA|CERVATOS DE LA CUEZA||
34-E1-00095||CALLE URBANIZACION SAN MIGUEL|S-N|||34080|PALENCIA|GUARDO|GUARDO||
34-E1-00100||AVDA SAN TELMO|25||34004|34120|PALENCIA|PALENCIA|PALENCIA||
34-E1-00101||CALLE SAN JUAN DE LA CRUZ|42||34004|34120|PALENCIA|PALENCIA|PALENCIA||
37-E1-00002||PLAZA MAYOR|2||37160|37364|SALAMANCA|VILLARINO DE LOS AIRES|VILLARINO||
37-E1-00005||PLAZA ESPAÑA|5||37405|37082|SALAMANCA|CANTALPINO|CANTALPINO||
37-E1-00007||AVDA FEDERICO ANAYA|91||37005|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00008||CALLE CRISTOBAL MARTIN HERRERA|8||37250|37014|SALAMANCA|ALDEADÁVILA DE LA RIBERA|ALDEADAVILA DE LA RIBERA||
37-E1-00013||PLAZA OESTE|2||37007|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00015||CALLE CRUZ DE CARAVACA|2||37003|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00017||CALLE MARIA AUXILIADORA|8||37004|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00018||CALLE CONDES DE CRESPO RASCON|2||37002|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00024||PLAZA SAN JULIAN|13||37001|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00027||PLAZA CONSTITUCION|7||37540|37136|SALAMANCA|FUENTEGUINALDO|FUENTEGUINALDO||
37-E1-00028||PLAZA MAYOR|6||37500|37107|SALAMANCA|CIUDAD RODRIGO|CIUDAD RODRIGO||
37-E1-00029||PLAZA MERCADO|4||37001|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00030||CALLE ESCUELAS|6|||37044|SALAMANCA|BARRUECOPARDO|BARRUECOPARDO||
37-E1-00031||CALLE PRIOR|9||37002|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00032||CALLE GARGABETE|1||37004|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00034||CTRA LEDESMA|2||37006|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00039||CALLE LIBERTAD|1||37700|37046|SALAMANCA|BÉJAR|BEJAR||
37-E1-00051||CALLE VELARDE|3||37005|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00053||CALLE OBISPO ZARRANZ Y PUEYO|3||37700|37046|SALAMANCA|BÉJAR|BEJAR||
37-E1-00062||CALLE MORAL|11||37311|37296|SALAMANCA|SANTIAGO DE LA PUEBLA|SANTIAGO DE LA PUEBLA||
37-E1-00063||PLAZA VIRGEN DE LA VEGA|8||37008|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00068||PLAZA POETA IGLESIAS|21||37001|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00069||PLAZA ESPAÑA|4||37300|37246|SALAMANCA|PEÑARANDA DE BRACAMONTE|PEÑARANDA DE BRACAMONTE||
37-E1-00070||CALLE MADRID|1||37500|37107|SALAMANCA|CIUDAD RODRIGO|CIUDAD RODRIGO||
